fname,train0/test1
whale_audio12_219.wav,0
whale_audio12_22.wav,0
whale_audio12_220.wav,0
whale_audio12_221.wav,0
whale_audio12_222.wav,0
whale_audio12_223.wav,0
whale_audio12_226.wav,0
whale_audio12_227.wav,0
whale_audio12_228.wav,0
whale_audio12_229.wav,0
whale_audio12_23.wav,0
whale_audio12_231.wav,0
whale_audio12_232.wav,0
whale_audio12_234.wav,0
whale_audio12_235.wav,0
whale_audio12_236.wav,0
whale_audio12_237.wav,0
whale_audio12_238.wav,0
whale_audio12_239.wav,0
whale_audio12_24.wav,0
whale_audio12_240.wav,0
whale_audio12_241.wav,0
whale_audio12_242.wav,0
whale_audio12_245.wav,0
whale_audio12_247.wav,0
whale_audio12_248.wav,0
whale_audio12_249.wav,0
whale_audio12_25.wav,0
whale_audio12_250.wav,0
whale_audio12_251.wav,0
whale_audio12_252.wav,0
whale_audio12_253.wav,0
whale_audio12_254.wav,0
whale_audio12_255.wav,0
whale_audio12_256.wav,0
whale_audio12_257.wav,0
whale_audio12_258.wav,0
whale_audio12_259.wav,0
whale_audio12_26.wav,0
whale_audio12_260.wav,0
whale_audio12_261.wav,0
whale_audio12_264.wav,0
whale_audio12_265.wav,0
whale_audio12_266.wav,0
whale_audio12_267.wav,0
whale_audio12_268.wav,0
whale_audio12_269.wav,0
whale_audio12_270.wav,0
whale_audio12_271.wav,0
whale_audio12_272.wav,0
whale_audio12_273.wav,0
whale_audio12_274.wav,0
whale_audio12_275.wav,0
whale_audio12_276.wav,0
whale_audio12_277.wav,0
whale_audio12_278.wav,0
whale_audio12_279.wav,0
whale_audio12_281.wav,0
whale_audio12_282.wav,0
whale_audio12_284.wav,0
whale_audio12_285.wav,0
whale_audio12_286.wav,0
whale_audio12_287.wav,0
whale_audio12_288.wav,0
whale_audio12_289.wav,0
whale_audio12_29.wav,0
whale_audio12_290.wav,0
whale_audio12_291.wav,0
whale_audio12_292.wav,0
whale_audio12_294.wav,0
whale_audio12_295.wav,0
whale_audio12_296.wav,0
whale_audio12_297.wav,0
whale_audio12_298.wav,0
whale_audio12_299.wav,0
whale_audio12_3.wav,0
whale_audio12_30.wav,0
whale_audio12_300.wav,0
whale_audio12_302.wav,0
whale_audio12_303.wav,0
whale_audio12_304.wav,0
whale_audio12_305.wav,0
whale_audio12_306.wav,0
whale_audio12_308.wav,0
whale_audio12_31.wav,0
whale_audio12_312.wav,0
whale_audio12_313.wav,0
whale_audio12_314.wav,0
whale_audio12_315.wav,0
whale_audio12_316.wav,0
whale_audio12_317.wav,0
whale_audio12_318.wav,0
whale_audio12_319.wav,0
whale_audio12_32.wav,0
whale_audio12_320.wav,0
whale_audio12_322.wav,0
whale_audio12_323.wav,0
whale_audio12_324.wav,0
whale_audio12_325.wav,0
whale_audio12_327.wav,0
whale_audio12_330.wav,0
whale_audio12_331.wav,0
whale_audio12_332.wav,0
whale_audio12_334.wav,0
whale_audio12_335.wav,0
whale_audio12_336.wav,0
whale_audio12_338.wav,0
whale_audio12_339.wav,0
whale_audio12_34.wav,0
whale_audio12_341.wav,0
whale_audio12_342.wav,0
whale_audio12_343.wav,0
whale_audio12_344.wav,0
whale_audio12_345.wav,0
whale_audio12_346.wav,0
whale_audio12_347.wav,0
whale_audio12_348.wav,0
whale_audio12_35.wav,0
whale_audio12_352.wav,0
whale_audio12_353.wav,0
whale_audio12_354.wav,0
whale_audio12_355.wav,0
whale_audio12_356.wav,0
whale_audio12_357.wav,0
whale_audio12_358.wav,0
whale_audio12_359.wav,0
whale_audio12_362.wav,0
whale_audio12_364.wav,0
whale_audio12_365.wav,0
whale_audio12_366.wav,0
whale_audio12_367.wav,0
whale_audio12_368.wav,0
whale_audio12_369.wav,0
whale_audio12_37.wav,0
whale_audio12_370.wav,0
whale_audio12_372.wav,0
whale_audio12_373.wav,0
whale_audio12_374.wav,0
whale_audio12_375.wav,0
whale_audio12_376.wav,0
whale_audio12_378.wav,0
whale_audio12_379.wav,0
whale_audio12_38.wav,0
whale_audio12_380.wav,0
whale_audio12_381.wav,0
whale_audio12_384.wav,0
whale_audio12_386.wav,0
whale_audio12_388.wav,0
whale_audio12_389.wav,0
whale_audio12_39.wav,0
whale_audio12_390.wav,0
whale_audio12_391.wav,0
whale_audio12_392.wav,0
whale_audio12_393.wav,0
whale_audio12_394.wav,0
whale_audio12_395.wav,0
whale_audio12_397.wav,0
whale_audio12_398.wav,0
whale_audio12_399.wav,0
whale_audio12_4.wav,0
whale_audio12_40.wav,0
whale_audio12_400.wav,0
whale_audio12_401.wav,0
whale_audio12_402.wav,0
whale_audio12_403.wav,0
whale_audio12_404.wav,0
whale_audio12_405.wav,0
whale_audio12_406.wav,0
whale_audio12_407.wav,0
whale_audio12_408.wav,0
whale_audio12_409.wav,0
whale_audio12_41.wav,0
whale_audio12_411.wav,0
whale_audio12_413.wav,0
whale_audio12_414.wav,0
whale_audio12_415.wav,0
whale_audio12_416.wav,0
whale_audio12_417.wav,0
whale_audio12_418.wav,0
whale_audio12_42.wav,0
whale_audio12_422.wav,0
whale_audio12_423.wav,0
whale_audio12_425.wav,0
whale_audio12_426.wav,0
whale_audio12_427.wav,0
whale_audio12_429.wav,0
whale_audio12_43.wav,0
whale_audio12_430.wav,0
whale_audio12_431.wav,0
whale_audio12_432.wav,0
whale_audio12_434.wav,0
whale_audio12_435.wav,0
whale_audio12_436.wav,0
whale_audio12_437.wav,0
whale_audio12_438.wav,0
whale_audio12_439.wav,0
whale_audio12_44.wav,0
whale_audio12_440.wav,0
whale_audio12_441.wav,0
whale_audio12_443.wav,0
whale_audio12_444.wav,0
whale_audio12_446.wav,0
whale_audio12_447.wav,0
whale_audio12_448.wav,0
whale_audio12_45.wav,0
whale_audio12_451.wav,0
whale_audio12_452.wav,0
whale_audio12_453.wav,0
whale_audio12_454.wav,0
whale_audio12_455.wav,0
whale_audio12_456.wav,0
whale_audio12_458.wav,0
whale_audio12_46.wav,0
whale_audio12_460.wav,0
whale_audio12_461.wav,0
whale_audio12_462.wav,0
whale_audio12_463.wav,0
whale_audio12_464.wav,0
whale_audio12_465.wav,0
whale_audio12_466.wav,0
whale_audio12_467.wav,0
whale_audio12_468.wav,0
whale_audio12_469.wav,0
whale_audio12_47.wav,0
whale_audio12_470.wav,0
whale_audio12_471.wav,0
whale_audio12_473.wav,0
whale_audio12_474.wav,0
whale_audio12_476.wav,0
whale_audio12_477.wav,0
whale_audio12_478.wav,0
whale_audio12_479.wav,0
whale_audio12_48.wav,0
whale_audio12_480.wav,0
whale_audio12_481.wav,0
whale_audio12_483.wav,0
whale_audio12_486.wav,0
whale_audio12_487.wav,0
whale_audio12_489.wav,0
whale_audio12_49.wav,0
whale_audio12_490.wav,0
whale_audio12_491.wav,0
whale_audio12_492.wav,0
whale_audio12_493.wav,0
whale_audio12_494.wav,0
whale_audio12_495.wav,0
whale_audio12_496.wav,0
whale_audio12_497.wav,0
whale_audio12_498.wav,0
whale_audio12_499.wav,0
whale_audio12_5.wav,0
whale_audio12_50.wav,0
whale_audio12_500.wav,0
whale_audio12_501.wav,0
whale_audio12_502.wav,0
whale_audio12_503.wav,0
whale_audio12_504.wav,0
whale_audio12_505.wav,0
whale_audio12_509.wav,0
whale_audio12_51.wav,0
whale_audio12_513.wav,0
whale_audio12_515.wav,0
whale_audio12_516.wav,0
whale_audio12_518.wav,0
whale_audio12_519.wav,0
whale_audio12_52.wav,0
whale_audio12_521.wav,0
whale_audio12_522.wav,0
whale_audio12_523.wav,0
whale_audio12_524.wav,0
whale_audio12_526.wav,0
whale_audio12_527.wav,0
whale_audio12_529.wav,0
whale_audio12_53.wav,0
whale_audio12_530.wav,0
whale_audio12_531.wav,0
whale_audio12_532.wav,0
whale_audio12_533.wav,0
whale_audio12_534.wav,0
whale_audio12_535.wav,0
whale_audio12_537.wav,0
whale_audio12_538.wav,0
whale_audio12_539.wav,0
whale_audio12_54.wav,0
whale_audio12_540.wav,0
whale_audio12_541.wav,0
whale_audio12_543.wav,0
whale_audio12_544.wav,0
whale_audio12_545.wav,0
whale_audio12_546.wav,0
whale_audio12_547.wav,0
whale_audio12_548.wav,0
whale_audio12_549.wav,0
whale_audio12_55.wav,0
whale_audio12_550.wav,0
whale_audio12_551.wav,0
whale_audio12_553.wav,0
whale_audio12_554.wav,0
whale_audio12_555.wav,0
whale_audio12_556.wav,0
whale_audio12_557.wav,0
whale_audio12_558.wav,0
whale_audio12_559.wav,0
whale_audio12_560.wav,0
whale_audio12_562.wav,0
whale_audio12_563.wav,0
whale_audio12_564.wav,0
whale_audio12_565.wav,0
whale_audio12_566.wav,0
whale_audio12_567.wav,0
whale_audio12_568.wav,0
whale_audio12_569.wav,0
whale_audio12_57.wav,0
whale_audio12_570.wav,0
whale_audio12_571.wav,0
whale_audio12_572.wav,0
whale_audio12_573.wav,0
whale_audio12_574.wav,0
whale_audio12_576.wav,0
whale_audio12_579.wav,0
whale_audio12_58.wav,0
whale_audio12_580.wav,0
whale_audio12_581.wav,0
whale_audio12_582.wav,0
whale_audio12_583.wav,0
whale_audio12_584.wav,0
whale_audio12_585.wav,0
whale_audio12_586.wav,0
whale_audio12_587.wav,0
whale_audio12_588.wav,0
whale_audio12_589.wav,0
whale_audio12_59.wav,0
whale_audio12_590.wav,0
whale_audio12_591.wav,0
whale_audio12_592.wav,0
whale_audio12_595.wav,0
whale_audio12_596.wav,0
whale_audio12_597.wav,0
whale_audio12_598.wav,0
whale_audio12_599.wav,0
whale_audio12_6.wav,0
whale_audio12_60.wav,0
whale_audio12_600.wav,0
whale_audio12_601.wav,0
whale_audio12_602.wav,0
whale_audio12_603.wav,0
whale_audio12_604.wav,0
whale_audio12_605.wav,0
whale_audio12_606.wav,0
whale_audio12_608.wav,0
whale_audio12_609.wav,0
whale_audio12_610.wav,0
whale_audio12_611.wav,0
whale_audio12_63.wav,0
whale_audio12_64.wav,0
whale_audio12_65.wav,0
whale_audio12_67.wav,0
whale_audio12_68.wav,0
whale_audio12_69.wav,0
whale_audio12_7.wav,0
whale_audio12_70.wav,0
whale_audio12_71.wav,0
whale_audio12_72.wav,0
whale_audio12_73.wav,0
whale_audio12_75.wav,0
whale_audio12_76.wav,0
whale_audio12_77.wav,0
whale_audio12_78.wav,0
whale_audio12_80.wav,0
whale_audio12_81.wav,0
whale_audio12_85.wav,0
whale_audio12_86.wav,0
whale_audio12_87.wav,0
whale_audio12_88.wav,0
whale_audio12_89.wav,0
whale_audio12_9.wav,0
whale_audio12_90.wav,0
whale_audio12_91.wav,0
whale_audio12_92.wav,0
whale_audio12_93.wav,0
whale_audio12_94.wav,0
whale_audio12_95.wav,0
whale_audio12_96.wav,0
whale_audio12_97.wav,0
whale_audio12_98.wav,0
whale_audio12_99.wav,0
whale_audio13_1.wav,0
whale_audio13_100.wav,0
whale_audio13_101.wav,0
whale_audio13_103.wav,0
whale_audio13_105.wav,0
whale_audio13_106.wav,0
whale_audio13_107.wav,0
whale_audio13_109.wav,0
whale_audio13_11.wav,0
whale_audio13_110.wav,0
whale_audio13_111.wav,0
whale_audio13_112.wav,0
whale_audio13_114.wav,0
whale_audio13_115.wav,0
whale_audio13_117.wav,0
whale_audio13_118.wav,0
whale_audio13_119.wav,0
whale_audio13_12.wav,0
whale_audio13_120.wav,0
whale_audio13_121.wav,0
whale_audio13_122.wav,0
whale_audio13_123.wav,0
whale_audio13_124.wav,0
whale_audio13_126.wav,0
whale_audio13_127.wav,0
whale_audio13_13.wav,0
whale_audio13_130.wav,0
whale_audio13_131.wav,0
whale_audio13_132.wav,0
whale_audio13_133.wav,0
whale_audio13_134.wav,0
whale_audio13_135.wav,0
whale_audio13_136.wav,0
whale_audio13_137.wav,0
whale_audio13_138.wav,0
whale_audio13_139.wav,0
whale_audio13_14.wav,0
whale_audio13_140.wav,0
whale_audio13_141.wav,0
whale_audio13_142.wav,0
whale_audio13_143.wav,0
whale_audio13_144.wav,0
whale_audio13_145.wav,0
whale_audio13_146.wav,0
whale_audio13_148.wav,0
whale_audio13_149.wav,0
whale_audio13_15.wav,0
whale_audio13_150.wav,0
whale_audio13_151.wav,0
whale_audio13_152.wav,0
whale_audio13_154.wav,0
whale_audio13_155.wav,0
whale_audio13_156.wav,0
whale_audio13_157.wav,0
whale_audio13_158.wav,0
whale_audio13_160.wav,0
whale_audio13_161.wav,0
whale_audio13_162.wav,0
whale_audio13_163.wav,0
whale_audio13_164.wav,0
whale_audio13_165.wav,0
whale_audio13_167.wav,0
whale_audio13_168.wav,0
whale_audio13_17.wav,0
whale_audio13_170.wav,0
whale_audio13_171.wav,0
whale_audio13_172.wav,0
whale_audio13_173.wav,0
whale_audio13_174.wav,0
whale_audio13_175.wav,0
whale_audio13_177.wav,0
whale_audio13_178.wav,0
whale_audio13_18.wav,0
whale_audio13_180.wav,0
whale_audio13_181.wav,0
whale_audio13_182.wav,0
whale_audio13_183.wav,0
whale_audio13_185.wav,0
whale_audio13_186.wav,0
whale_audio13_187.wav,0
whale_audio13_188.wav,0
whale_audio13_189.wav,0
whale_audio13_19.wav,0
whale_audio13_190.wav,0
whale_audio13_192.wav,0
whale_audio13_193.wav,0
whale_audio13_194.wav,0
whale_audio13_195.wav,0
whale_audio13_196.wav,0
whale_audio13_198.wav,0
whale_audio13_2.wav,0
whale_audio13_202.wav,0
whale_audio13_205.wav,0
whale_audio13_206.wav,0
whale_audio13_207.wav,0
whale_audio13_208.wav,0
whale_audio13_209.wav,0
whale_audio13_21.wav,0
whale_audio13_211.wav,0
whale_audio13_212.wav,0
whale_audio13_214.wav,0
whale_audio13_215.wav,0
whale_audio13_219.wav,0
whale_audio13_22.wav,0
whale_audio13_221.wav,0
whale_audio13_222.wav,0
whale_audio13_223.wav,0
whale_audio13_224.wav,0
whale_audio13_225.wav,0
whale_audio13_226.wav,0
whale_audio13_229.wav,0
whale_audio13_23.wav,0
whale_audio13_230.wav,0
whale_audio13_231.wav,0
whale_audio13_232.wav,0
whale_audio13_233.wav,0
whale_audio13_234.wav,0
whale_audio13_236.wav,0
whale_audio13_238.wav,0
whale_audio13_239.wav,0
whale_audio13_24.wav,0
whale_audio13_240.wav,0
whale_audio13_241.wav,0
whale_audio13_243.wav,0
whale_audio13_244.wav,0
whale_audio13_246.wav,0
whale_audio13_247.wav,0
whale_audio13_248.wav,0
whale_audio13_249.wav,0
whale_audio13_25.wav,0
whale_audio13_250.wav,0
whale_audio13_252.wav,0
whale_audio13_253.wav,0
whale_audio13_254.wav,0
whale_audio13_255.wav,0
whale_audio13_256.wav,0
whale_audio13_257.wav,0
whale_audio13_258.wav,0
whale_audio13_259.wav,0
whale_audio13_26.wav,0
whale_audio13_260.wav,0
whale_audio13_261.wav,0
whale_audio13_263.wav,0
whale_audio13_265.wav,0
whale_audio13_266.wav,0
whale_audio13_267.wav,0
whale_audio13_269.wav,0
whale_audio13_27.wav,0
whale_audio13_270.wav,0
whale_audio13_271.wav,0
whale_audio13_273.wav,0
whale_audio13_275.wav,0
whale_audio13_276.wav,0
whale_audio13_277.wav,0
whale_audio13_278.wav,0
whale_audio13_279.wav,0
whale_audio13_28.wav,0
whale_audio13_280.wav,0
whale_audio13_281.wav,0
whale_audio13_282.wav,0
whale_audio13_283.wav,0
whale_audio13_284.wav,0
whale_audio13_285.wav,0
whale_audio13_286.wav,0
whale_audio13_287.wav,0
whale_audio13_288.wav,0
whale_audio13_289.wav,0
whale_audio13_290.wav,0
whale_audio13_291.wav,0
whale_audio13_292.wav,0
whale_audio13_294.wav,0
whale_audio13_295.wav,0
whale_audio13_296.wav,0
whale_audio13_297.wav,0
whale_audio13_298.wav,0
whale_audio13_299.wav,0
whale_audio13_3.wav,0
whale_audio13_30.wav,0
whale_audio13_300.wav,0
whale_audio13_302.wav,0
whale_audio13_303.wav,0
whale_audio13_304.wav,0
whale_audio13_305.wav,0
whale_audio13_306.wav,0
whale_audio13_307.wav,0
whale_audio13_308.wav,0
whale_audio13_309.wav,0
whale_audio13_31.wav,0
whale_audio13_310.wav,0
whale_audio13_311.wav,0
whale_audio13_312.wav,0
whale_audio13_313.wav,0
whale_audio13_314.wav,0
whale_audio13_316.wav,0
whale_audio13_317.wav,0
whale_audio13_318.wav,0
whale_audio13_319.wav,0
whale_audio13_32.wav,0
whale_audio13_320.wav,0
whale_audio13_321.wav,0
whale_audio13_322.wav,0
whale_audio13_323.wav,0
whale_audio13_324.wav,0
whale_audio13_325.wav,0
whale_audio13_326.wav,0
whale_audio13_327.wav,0
whale_audio13_328.wav,0
whale_audio13_329.wav,0
whale_audio13_33.wav,0
whale_audio13_331.wav,0
whale_audio13_333.wav,0
whale_audio13_334.wav,0
whale_audio13_335.wav,0
whale_audio13_337.wav,0
whale_audio13_338.wav,0
whale_audio13_339.wav,0
whale_audio13_34.wav,0
whale_audio13_340.wav,0
whale_audio13_341.wav,0
whale_audio13_342.wav,0
whale_audio13_343.wav,0
whale_audio13_344.wav,0
whale_audio13_345.wav,0
whale_audio13_346.wav,0
whale_audio13_347.wav,0
whale_audio13_349.wav,0
whale_audio13_35.wav,0
whale_audio13_350.wav,0
whale_audio13_352.wav,0
whale_audio13_353.wav,0
whale_audio13_354.wav,0
whale_audio13_355.wav,0
whale_audio13_356.wav,0
whale_audio13_357.wav,0
whale_audio13_358.wav,0
whale_audio13_36.wav,0
whale_audio13_37.wav,0
whale_audio13_38.wav,0
whale_audio13_39.wav,0
whale_audio13_4.wav,0
whale_audio13_44.wav,0
whale_audio13_45.wav,0
whale_audio13_46.wav,0
whale_audio13_48.wav,0
whale_audio13_5.wav,0
whale_audio13_50.wav,0
whale_audio13_53.wav,0
whale_audio13_54.wav,0
whale_audio13_55.wav,0
whale_audio13_57.wav,0
whale_audio13_58.wav,0
whale_audio13_59.wav,0
whale_audio13_6.wav,0
whale_audio13_60.wav,0
whale_audio13_61.wav,0
whale_audio13_62.wav,0
whale_audio13_64.wav,0
whale_audio13_65.wav,0
whale_audio13_66.wav,0
whale_audio13_67.wav,0
whale_audio13_68.wav,0
whale_audio13_69.wav,0
whale_audio13_7.wav,0
whale_audio13_70.wav,0
whale_audio13_71.wav,0
whale_audio13_72.wav,0
whale_audio13_74.wav,0
whale_audio13_76.wav,0
whale_audio13_77.wav,0
whale_audio13_78.wav,0
whale_audio13_80.wav,0
whale_audio13_82.wav,0
whale_audio13_83.wav,0
whale_audio13_84.wav,0
whale_audio13_85.wav,0
whale_audio13_86.wav,0
whale_audio13_88.wav,0
whale_audio13_9.wav,0
